	OTU100-unweighted_unifrac-PC1	OTU100-weighted_unifrac-PC1	OTU100-bray_curtis-PC1	OTU100-jaccard-PC1	OTU100-faith_pd-PC1	OTU100-observed_otus-PC1
udca.trial.4U2XSV7EIRX71	0.1682597628537653	0.16772719960268775	0.21648206275423967	0.07679586156327273	15.503744496500001	115.0
udca.trial.4U5OVG7C3MG69	0.06765735594624772	-0.016215799218615868	0.0813762122732875	0.060434168853830114	14.4800279035	108.0
udca.trial.4U8UODTHHNX7W	-0.13903073494908408	0.17561917354598378	-0.09030730515725852	-0.10339025796724276	9.0177223385	57.0
udca.trial.4UDP61YUQWE2A	0.14868361292415327	0.19157889791529115	0.1599054703125767	0.070892080511196	14.563714458500002	93.0
udca.trial.4URMC6CGD2BZ6	0.09911526570072263	0.17669214140886103	0.08342027173631676	-0.0008096908204178768	12.0872981895	85.0
udca.trial.4UU4HM43UN7WR	0.0496387122066948	0.12338191051276977	0.09222199380025169	0.008571642303650585	13.397971341500002	90.0
udca.trial.4V2DPD3WL6SUF	0.027430978733833038	-0.029386364480308676	0.08914142387737159	0.05087213089312752	12.3443180045	93.0
udca.trial.4VADZYVF8GQQG	0.02586688335720439	0.22205935590337347	0.13974761072518288	-0.059675221140082044	12.4657730825	87.0
udca.trial.4VMZV3K11PIF8	-0.17947165852703298	0.23321399655518923	-0.03119545774107452	-0.05880882977347811	9.260936941499999	52.0
udca.trial.4W7H9XK02NU0O	-0.03705210647773604	-0.30425433926978157	-0.18741658562502564	-0.08626025422453706	12.330184869499998	89.0
udca.trial.4WDIWCM8H480W	0.018854915651801092	0.27314610932300193	0.301378628398924	0.0526688249275125	9.0248951765	57.0
udca.trial.4WNHV531D7PSQ	-0.036016145896498604	-0.3363111534031189	-0.27878039866421767	-0.0758823429998639	13.3301040705	107.0
udca.trial.4WZ1MQ54XD5RE	0.03048101492652945	-0.04577263296766512	-0.16894566116089416	0.0405774768617324	10.978682841500001	67.0
udca.trial.4XIFF5LC3H1W2	0.17609284654875557	0.007760276666088494	0.09965374540954576	0.08023569745566829	13.6917375605	103.0
udca.trial.4XSBQK79XMECA	-0.03294865281444528	0.29944268479557024	0.2806862737932004	0.004265438113410559	11.2033164675	79.0
udca.trial.4XV2T577IGXBI	0.06316793551790534	-0.18535141106315392	-0.09008832950179785	-0.019531992947024342	14.4313067465	119.0
udca.trial.4Y18LT1KKMKE0	-0.08172851109391138	-0.17752149837291625	-0.10803972088568062	-0.04902455033492122	11.3431166395	84.0
udca.trial.4YJPTLEZR08CZ	0.09728826888534285	-0.19809965720479783	-0.25673435778244047	-0.04915096980765068	13.569033245499996	105.0
udca.trial.4YRRN23S019ZO	0.21713149560694642	0.07588527455307277	0.17290889486511601	0.07402567631003533	15.974675140499999	113.0
udca.trial.4Z1VCR0QBP5QV	-0.05242035913398952	-0.0421137558692608	-0.010837432004371095	0.0547096091046106	10.8438767325	76.0
udca.trial.4Z9VNCS8YZ3MW	-0.0019308643464974887	0.14702307819853794	0.08285624596234581	0.03587219299782442	12.0429149305	97.0
udca.trial.4ZAHRZPH9OL0A	0.09480269354935605	0.06641009476965641	-0.026051225669375833	0.013623648456669262	13.028367653499998	92.0
udca.trial.4ZL956GXHT1VJ	0.008890333215173601	-0.11907668948473075	-0.09532243859139991	-0.04452243673856241	14.3136753185	123.0
udca.trial.4ZRLZLSAF2W94	-0.09540299418951186	-0.4249051450378138	-0.18629054297385908	-0.08577399156569857	9.4784153115	47.0
udca.trial.506IYERJUSCKE	-0.02181092793543061	0.2268402491599552	0.11973884391532022	0.09651781426562803	10.6583025605	74.0
udca.trial.507MKTBBPMS16	-0.17450525673156472	-0.31868095144921593	-0.2991232045012811	-0.08677127014101625	10.771765536499998	79.0
udca.trial.508EZ7LZ1NR4L	-0.20530014586017953	-0.1508862766873819	-0.21873089249027297	-0.09586025234308988	9.5890088475	66.0
udca.trial.50NN60UD06NT8	0.12476010453232998	-0.19050050186052497	-0.0415493122576936	0.0820911971310699	13.723571883499998	105.0
udca.trial.512K4TTMFW44I	0.053009173460861744	0.20632214815334998	0.22085889130881178	0.06462265380373211	13.029292525499999	106.0
udca.trial.512LNOQW1N7V6	0.08669119256304651	0.14024624376907832	0.13908024320044624	0.05947311210949663	12.8328092435	89.0
udca.trial.514P2RWBQ15QC	0.10197537708336321	0.17935622696813924	0.1411229015085641	0.03384366405423238	12.742038586500001	81.0
udca.trial.516ETTDBVL2KI	0.12371020619388172	-0.15065162425205356	0.07176103474657239	0.06500494768651656	14.6828035755	114.0
udca.trial.517UVPIH42MRZ	-0.04941434780353501	-0.1293664896874251	-0.1817149562265746	-0.01639793130389414	10.645920288500001	75.0
udca.trial.52MM7268YTPCP	-0.13661420543697678	-0.1752330030386824	-0.21034367915886265	-0.0891336160675785	10.1543509925	64.0
udca.trial.52XDK8XP6Y67Y	0.08876758806152515	-0.2865076475666216	-0.08232660876923006	0.026228189439100828	13.611734617499998	97.0
udca.trial.52Z9L1S4DTKS5	-0.17013765392768654	-0.1105478142835073	-0.1194439895006475	-0.06214777804677875	8.023948419500003	44.0
udca.trial.536HH98ZP2JKR	-0.21096184479140828	-0.3079379016257395	-0.33394177732498176	-0.09726339004984365	10.1088483895	66.0
udca.trial.53D6R65PZZIP1	-0.06730709695784572	0.072885285319257	0.05397541693298562	0.012728304973894825	11.6825780655	88.0
udca.trial.53KSBFB0U2IIN	0.022905351972437118	0.16748449633477075	0.12396630825506627	-0.013379784395798233	13.0479612635	90.0
udca.trial.54JBNA4QWR60C	-0.04270532352562282	-0.13337343968306417	-0.30225114108688594	-0.09118974431299394	12.5235525025	86.0
udca.trial.54MQDCZ6E2A3M	-0.02259581357474409	0.189488778539198	0.17605309360218	-0.011155972931586267	10.724902698500001	62.0
udca.trial.55DIBR9NWQMQX	-0.029945792778853612	0.17528683437719147	0.09000032605941513	0.066790722638134	10.5293159615	73.0
udca.trial.562LB46Q3NS54	-0.23902849180679092	-0.22918758259087316	-0.34701614420958593	-0.11921458941739585	8.694393039500001	62.0
udca.trial.56HJSS3954C72	0.04806427445475175	0.14677342780382943	0.21828353905511064	0.09774379532262242	11.664865701499998	85.0
udca.trial.56JEAQ0EQ8N0L	0.027198251825930803	-0.08173439480154959	-0.06285159888814804	-0.03412133418094759	11.645281443499998	87.0
udca.trial.57CXBPATTRIN4	-0.2027526936821894	-0.27761582753250375	-0.335361914061515	-0.114362173201027	10.110775650499999	71.0
udca.trial.57DJGC824H00I	0.1014766874044837	0.04568180310539062	0.02472226151271806	0.0570582183925093	15.0468805215	130.0
udca.trial.57I6JQ2EW6XJX	-0.19788296628220678	-0.14199801603959547	-0.2169064902947285	-0.10055819313869252	10.333081087499998	61.0
udca.trial.598CVRC4VJ23Y	0.2062420747599443	0.01085762676240691	0.042762122637839454	0.10192488188178896	16.4874160735	130.0
udca.trial.59A8WK6K2EGO5	0.14757604862713836	-0.051561302605043595	0.12890517282791716	0.05407987189790795	14.0106129845	106.0
udca.trial.59G5S2SN1AGP0	0.15188509065814013	0.004090486283923548	0.038698726875730005	0.045596583924060956	15.544473543499999	118.0
udca.trial.59O62OK5OKEL1	0.04233624578980809	-0.10976384181599151	-0.08312648307769448	0.05530491014761616	13.3345912085	104.0
udca.trial.5A1OIGBJHJEFI	-0.05879777874708162	0.1320279006696198	0.08768110565266019	0.0036190718030474326	11.4540106585	82.0
udca.trial.5A9OT2324TCBJ	0.045968944210211686	-0.18899650177470462	-0.05797571573883062	-0.02348239721560988	12.706817411500001	100.0
udca.trial.5B1IV001WL0OY	-0.14996556079248372	-0.18071327826620692	-0.021182664720717136	-0.035613314147217405	9.662257045499999	81.0
udca.trial.5BDOR7ZDRFY10	0.18982503818350818	-0.028786290825090512	0.11121844527416926	0.11558357051122531	14.0345429385	113.0
udca.trial.5BGFTSZBCAH08	0.0374801308260009	0.11922891207755966	0.15379807956073177	0.030317301994163052	12.292378288499998	87.0
udca.trial.5CCIJ2YNJ5CB0	0.09863599137834117	0.0539874919165346	0.11823599369362711	0.029813315793384074	13.908706619499998	106.0
udca.trial.5CP4E7N9CE3ZS	0.09315172850814048	-0.11854514935542927	-0.0025128568083511624	0.05961667878401644	12.1193936705	94.0
udca.trial.5CPQIUKHN3LD6	-0.043483989699236024	-0.17296045713943653	-0.014814467638372542	-0.007358567422963547	10.440409751499999	78.0
udca.trial.5CTL7U472SJT6	-0.09298446439433668	-0.314456992546257	-0.2049839862175777	-0.04408811309753098	11.9299700345	92.0
udca.trial.5D1LIFVPQ2HP7	-0.18978377750655767	-0.07371321384920161	-0.02787973982156481	-0.053052945523116304	9.1848721335	66.0
udca.trial.5DJB2OS6CDKQD	0.09772533003009817	-0.10974488564534422	-0.1903438485362834	-0.06482017231849375	13.865604706500001	94.0
udca.trial.5DXMOUXSB699B	0.012531801563360395	-0.33793103118005535	-0.09859983539019336	0.01298820672555494	10.939913676500002	74.0
udca.trial.5ECL6IUBCMTB9	0.11172997747941531	0.21202823993952005	0.14450190005198837	-0.008895863403165758	13.397386526500002	86.0
udca.trial.5ENB0UOHZ06FU	0.06481208945753522	-0.11116217055193342	-0.024558939844928976	-0.027612539194805507	13.243399518499999	105.0
udca.trial.5EXUZR4XPM404	0.008942589476963659	-0.05265006076860751	0.01549501185427129	0.006145055743910391	13.548687200499996	109.0
udca.trial.5F0KJH7LOPJ8O	0.019822048268083068	-0.27001270499584334	-0.2713813427705767	-0.03138165456118746	12.179508656500001	89.0
udca.trial.5F5VACWGCW1W5	0.06555944049022265	-0.01763680635271581	0.06557138766147287	0.0557024673490152	14.5145127035	102.0
udca.trial.5FDU23QPEEW1I	-0.14206237612259343	0.05794254513239877	-0.0030943068508466312	-0.08235153733293711	9.6173923055	66.0
udca.trial.5FNZANKXBTVJD	0.13213315629544814	0.0008990338288899488	-0.01635814588442164	0.048616692982590394	16.3908758905	125.0
udca.trial.5FTUNB9QOYRTK	-0.07738243358653232	0.22471989594144187	0.015241969258496897	-0.08672661067273375	10.9255914845	73.0
udca.trial.5FVZL9CFZ3TFE	-0.017034887819152973	0.06672633181466724	0.07416347372666035	-0.04918094348064196	14.2234243895	108.0
udca.trial.5FWLPW9O9TASS	-0.2521321863349338	-0.4283666214281177	-0.2255242651199423	-0.07110938600572148	7.502901405499999	38.0
udca.trial.5FWN8R6XVKEJG	0.13246763124897726	0.024022586803512238	0.11743495564399356	0.08155965382982135	13.046811620500002	107.0
udca.trial.5G1WGRYIXZTG9	-0.11377445504991511	-0.2572266106743128	-0.28791588144981506	-0.08814231446665827	11.440183759500004	85.0
udca.trial.5GGH03CF0250U	-0.12922596216029014	-0.3273331381062032	-0.35866617386552885	-0.11086415327484747	11.7809200895	87.0
udca.trial.5GX9ZP63MMZWB	0.24084922823875324	0.20181787609091847	0.2170366489262839	0.04464971109234275	14.534935633499998	103.0
udca.trial.5I1Z47U6RHAGI	0.07444170697190391	0.09059465048551514	0.22618526662939784	0.08442468762381325	12.6077449225	94.0
udca.trial.5I8JCXGK69O52	-0.007355550345697037	0.03369404541808857	-0.025899920568467676	-0.0016994776165716898	12.7538183085	95.0
udca.trial.5IEKZCISKQ25A	-0.16075782293382535	0.18560550965994385	-0.041848761513449594	-0.10927444487363036	10.1184162865	60.0
udca.trial.5IK34IINQF43Q	0.1670548546173064	-0.019862367096025103	0.13558155513448766	0.03911080126944212	15.3066917525	126.0
udca.trial.5JBIQENN5K1V3	-0.10401837439498321	-0.0803235154409518	-0.02937991831047746	0.0034615889235016174	9.4885597715	65.0
udca.trial.5JDD8CKSQOCOM	-0.02245011278323229	-0.15867223161299965	-0.1333919211675045	0.024098794283763575	11.7614233755	91.0
udca.trial.5JGRYFF87ZGRW	-0.09178189875286939	0.0738575286040199	0.05440944420527805	-0.03580262825460497	8.9804569805	47.0
udca.trial.5JLDIYCBDYAKN	0.004004955105577937	-0.13287902244140712	-0.09695830428436851	0.029847958895653524	12.896122213499998	111.0
udca.trial.5K21RNPUKYRGR	0.09779411856970113	0.12961705275361085	0.13870490360515902	0.03928615518563132	12.616160561500001	92.0
udca.trial.5KMWUJE94R437	0.20385247722888214	-0.08045711412642975	0.09712402563068091	0.06107298544832191	14.711745943499999	104.0
udca.trial.5KUX555RS11Z8	-0.0603518355836313	0.3016037377600536	0.16590681809524677	0.06442678753760962	9.4908650345	59.0
udca.trial.5L0SHSUL55Y9F	0.1929754080344847	-0.02598785178425911	0.02630064316915699	0.04689311144168526	14.0732767845	95.0
udca.trial.5L8SSEM3SFW5G	0.10786395841401654	-0.01782236739706729	0.17137972086136818	0.08164576039917242	10.7632154805	77.0
udca.trial.5LLG6E7Z7FRKW	-0.09698148434892587	0.11499756914727789	0.005957211701896885	-0.05021538036562693	11.8516305485	99.0
udca.trial.5LMB86DHLEVZX	0.017644515524937485	0.14365537190167998	0.10603484531304047	0.06468918525532055	11.6490390015	79.0
udca.trial.5LSO2LOUIOQDI	-0.1212742925160407	-0.20855017878817977	-0.17981025698045566	-0.09259178969102824	11.309350133499999	94.0
udca.trial.5M0OD7GD5YO9J	0.17267421672285332	-0.04728671013447495	0.1272829457867252	0.04518894943943453	14.508796096500006	135.0
udca.trial.5MFMUVCW7F8BH	0.0913369241324629	0.04295131566623272	0.05530212318395032	0.04895765209649847	12.971030754500001	106.0
udca.trial.5MPQKK9UJ342O	-0.01552091375105749	-0.00928497733218764	0.12567400318677818	0.013199528670281005	11.309071214500001	71.0
udca.trial.5NG9LTC1YHTOC	-0.02796383717066428	0.0263564064116022	-0.013453799083701843	-0.071701164527842	12.2065404055	79.0
udca.trial.5NMFEH6F0NGQU	0.10577944691609276	0.11971544354933285	0.0336184802024983	0.040147943115236166	13.753478706500001	103.0
udca.trial.5NR0Z03I6MAJL	-0.1419959973333668	0.28841774408263726	0.21965792434088854	-0.03288698817724345	9.5753870585	66.0
udca.trial.5NUFP2XXNXEMV	-0.011467136837690229	0.21996299888297502	0.26994902553462735	0.06657852218851254	10.910886528499999	87.0
udca.trial.5O1SC6UYEQREU	0.03319278173191201	0.1886693943038052	0.1971048769229656	0.08972180896520507	12.115268058500002	93.0
udca.trial.5O4AHMMLWBNCF	-0.07757384912211471	0.18767603266494934	0.012096812367645302	-0.10705233695234644	10.5484830085	68.0
udca.trial.5OBIDU3H7KM51	0.03366237169572028	-0.18245925734970117	-0.1291983947328565	-0.012130493917342451	14.7139132015	132.0
udca.trial.5PVV89KQ45U	0.06480883311055732	-0.18501005348392635	-0.08350126316413757	0.04689143797747214	12.7931798105	99.0
udca.trial.5Q9VA8I4VI6B4	-0.06042494980951571	0.011330351477716633	-0.03757263915729744	-0.08739253801327572	11.891606344500001	81.0
udca.trial.5RBTC66AFHXW3	-0.14464792512125896	-0.22512065883649407	-0.21165937978433247	-0.07476475067626513	11.4289639255	94.0
udca.trial.5SD27R2OHA0MC	0.08295968068990386	-0.2964463798573408	-0.12822005248037746	0.0661165847081902	12.6757812965	92.0
udca.trial.5SLCYCZQTKPAO	0.007713415879205758	-0.05776216836756302	-0.08266634953028396	-0.040991555167326124	12.2682299125	90.0
udca.trial.5SUFCIDRPXYWT	-0.1818857825791518	-0.11244083638211157	0.018660495877230374	-0.06803226717049235	10.9177792695	108.0
udca.trial.5SVTVJLNCOFDM	0.15509661174406664	0.24385373142241076	0.18712263806970944	0.035850968737185886	13.6680485965	107.0
udca.trial.5SXYTHOCMTGZG	0.19549543589482188	0.0968355137832883	0.1571477283253675	0.05068899103029087	14.1004355765	107.0
udca.trial.5T5Z43FVA3EVH	-0.2076506840463872	-0.27635956600003897	-0.34628091406951483	-0.11971000981831625	10.225963859500002	71.0
udca.trial.5U7VN66R8C2PS	0.034438929566369535	-0.25677685607182726	-0.1501637074788949	-0.0386647282638682	13.879784509500002	98.0
udca.trial.5UQ16BSHT103O	-0.12624117502842375	-0.22762556204365642	-0.24486618090251458	-0.06329511221889146	11.604172523499999	93.0
udca.trial.5UQNAYPQ3QHH2	-0.07897320705844901	-0.13099158051968388	-0.14569179610926983	-0.050181899311719465	10.3155676795	68.0
udca.trial.5VFE5C2WBPCZ	-0.020234090426459787	-0.05219590256210312	0.09414295574546537	0.05435274012365968	12.258346608500002	110.0
udca.trial.5W22XYDLOONFU	0.013786860887457843	0.22524532441794182	0.16120557414292896	0.0052609737289287676	10.0316120345	54.0
udca.trial.5WLGQDTSUSJKI	0.1805646571351675	0.07918700394618113	0.2048315828049477	0.08031444052384695	14.614059868499998	104.0
udca.trial.5WW0PAA8LEH4S	0.01462628526360994	0.23346235706351862	0.0037922753024689448	-0.08270906029612395	10.8018532605	61.0
udca.trial.5X1IUGA3R3J38	0.09088448598174262	0.23792697619803904	0.2430960481975201	0.13269872354465326	11.8247435495	88.0
udca.trial.5XXII0EWQG6WO	0.17650904325555125	0.0694639263011659	0.12424195983575408	0.11267689480389759	12.902153336500001	105.0
udca.trial.5YFF40SD7VH8X	-0.07536602682425252	-0.06832831083169437	-0.19027900876931753	-0.04179948997308305	11.7277975675	93.0
udca.trial.5YITU3MSP6LC7	-0.11161316597908974	-0.10469253755848285	-0.08187961057675909	-0.022676461553973043	11.5421395655	81.0
udca.trial.5YOBZ9MNUVNAN	0.211805210113363	-0.07263686460706496	0.1049368493301505	0.06433202519799462	16.191048190500002	141.0
udca.trial.5YTCA55YU1F5T	-0.15858086096747465	-0.0207946570018192	-0.20248898860889572	-0.08798275368918305	9.3220343585	65.0
udca.trial.5Z6T720319B9M	-0.11921346190664062	0.23875294740209957	0.1621283849532498	-0.002752119390109131	11.370253806500001	78.0
udca.trial.5ZDEYMJQ1SSOU	-0.14820435925617922	-0.2960409746525796	-0.18717643924084879	-0.05626945588438957	8.832114557499997	49.0
udca.trial.5ZGYFLUAYOARH	0.2018042159496793	0.08697501916115691	0.19905776986188137	0.0827173465624858	15.681598239500001	123.0
udca.trial.5ZYORUUCES3DP	0.0424638587870888	-0.18855399887147298	0.025213748403189674	0.0016459605124913065	12.111098916500001	85.0
udca.trial.60NI22FJOMW57	-0.011737514028070587	0.29195301385548056	0.23710205517248883	0.027270022470019348	9.5845992095	52.0
udca.trial.614F7X1CYX02Y	0.11123059951579903	-0.07214888615590194	-0.02485054668626962	0.04380030721903016	14.7461312705	104.0
udca.trial.6169PUYIK1AWH	-0.2037969547154637	-0.08728627607534371	-0.24835278672208647	-0.04963178155635255	8.2426645615	43.0
udca.trial.6190SFYG4VTVP	0.004727917067690691	-0.025665250525407	-0.08179829287261069	0.07397074723487863	10.7130244455	70.0
udca.trial.619OFXSY1CEZR	0.05726688456798988	-0.006669584323106276	-0.008516081140241417	0.033131395240308927	14.0737201845	121.0
udca.trial.61EA0GQ17B8SI	-0.18435228871649592	0.06518066663274041	0.012525747875220797	-0.0593361317863479	10.2093833105	67.0
udca.trial.61RSG8HF0A8MZ	-0.0955665642586649	0.2568290290944185	0.10730677530575654	-0.05114748888860317	10.3841892735	62.0
udca.trial.62OHA5DZHULB5	-0.11737015175300511	-0.24587943143893623	-0.3370569895298209	-0.10078445434710452	10.7869910335	86.0
udca.trial.62QZFL5MZFH8Q	-0.22150927760144737	-0.13633650427248373	-0.26733663325633766	-0.09754744851008017	9.0379166325	51.0
udca.trial.62YC2P2NQ8U0P	-0.20936377927203179	-0.37983745178995176	-0.40611510698999886	-0.077207894068099	7.266556617500001	30.0
udca.trial.63V0WLZ87T6OV	-0.1428917652086242	-0.3075572236969105	-0.2507754511226281	-0.08321973028535946	11.742125131500002	73.0
udca.trial.64D4WWNP6R0C3	-0.18410648608178412	-0.06358074913027106	-0.287208596778041	-0.12128829833370267	9.8527454445	80.0
udca.trial.64GAPU9UKSHDQ	-0.10002040137086389	-0.04763314994581625	0.022221003373580208	0.013036297425884344	10.2962085775	72.0
udca.trial.64LRC5CG4QFLI	0.012744304569403703	-0.17245497178168606	0.027934317941589338	-0.006655717030914143	12.2349071395	86.0
udca.trial.656F0QPU708WZ	0.2004790038607503	-0.10784941429591831	0.008929041995039466	0.05779683273514948	14.9338553075	123.0
udca.trial.66Z512OH9OD59	-0.03690092049451411	0.27082500331956194	0.14484217778826997	0.022962634815288076	10.4543232285	73.0
udca.trial.67N5WVZ17I6TC	0.11140156104806323	0.17004848476345272	0.17261826333248087	0.07313732544165202	11.901481195499999	83.0
udca.trial.67TQ5LLEMAKHW	0.15738687486415884	-0.28287759091322084	-0.06706277448292516	0.01945972427434703	13.5188559065	101.0
udca.trial.67UIJZW1YBJLB	0.20549116575105297	0.28425323282093423	0.2925711531572921	0.09512925107607571	13.171103338499998	88.0
udca.trial.69FH6VBGGZCZ7	-0.020889289447414167	0.19434702044801272	0.18992743153797995	0.09251675053861641	9.6597400395	65.0
udca.trial.69MKWU074J2PJ	-0.18846259963396728	0.08858452641699345	-0.029632562877416658	-0.09034830753343592	8.5340027165	59.0
udca.trial.69NFYM5PII74K	-0.13411514357257076	-0.32408145843109354	-0.2608750022421062	-0.061782304885881545	11.0286397975	68.0
udca.trial.69SQPHUK6OPS1	0.1503274240904503	0.10005374458029062	0.11773198892726924	0.03360947180536801	13.9814339485	100.0
udca.trial.6A395JDQBJJLN	0.10424540691154403	0.12081012753141042	0.07834979830501895	0.013248191616777625	12.4962456295	84.0
udca.trial.6ACKGU01B6G9F	-0.00018060447215413876	-0.24405121547435743	-0.19860028593105397	-0.042994583626431944	13.880179845499999	107.0
udca.trial.6ALZAGZFL6UM9	0.011608960735954988	0.05140126469786656	0.12436764014991449	0.0958945717553589	10.7937557775	82.0
udca.trial.6ATDGFTPXRB4W	-0.19279049616959498	-0.23749200509166904	-0.24869634652786432	-0.06811273353762268	9.028007965499999	46.0
udca.trial.6C3J79KEMJJWV	0.21050664580065148	-0.04455446536096847	-0.017632551521725447	0.05831935978982658	13.384883858499999	116.0
udca.trial.6C8TY599AQ2KC	0.08870097650506352	-0.11517541052264023	-0.0615009727681293	0.037847386347456796	12.050119611500001	78.0
udca.trial.6CGSPW3IC8WPP	0.1853576154144421	-0.05257626372555449	0.03435955859085439	0.04198992984187316	15.5034203855	121.0
udca.trial.6CQXYFXQ9NW7K	-0.17952355422227806	-0.3502422705122144	-0.1990986080166871	-0.03834531395192679	9.578781534500001	58.0
udca.trial.6D0O03692HQXR	-0.05251366328826257	-0.13499653052158744	-0.15677543532975183	-0.08788325443675211	13.4487836355	105.0
udca.trial.6DAD9QB71IW2W	0.2529366690518666	-0.10852346447544607	0.10326440835298123	0.07800654541430506	16.2293450475	136.0
udca.trial.6DCTWB5KXCO9T	0.027562902306009	-0.026423772347960974	0.07683434153941092	0.05803936623890182	12.8920896875	99.0
udca.trial.6DQ3EXOON212N	0.15341346794790583	-0.011480914988246913	0.14673031063465464	0.10784457712891443	14.198141288499999	108.0
udca.trial.6DVLK3OJSR313	0.04707066307894942	0.27230840636010933	0.2374998079021261	0.11145184304263495	11.8783864125	82.0
udca.trial.6DY3PJG7ABYYO	0.092167896240962	0.04908178245956816	0.16941003385541883	0.09169095577248622	13.6503436505	113.0
udca.trial.6E65J04ZJD0LD	0.0383499772641986	0.10165061483559305	0.11910463809982132	0.07788776633930604	11.821472896500001	96.0
udca.trial.6E6EG5D9MMNN0	-0.07964024651908035	0.05466826208608134	-0.020182123008172265	-0.07559909280000693	11.5082616945	73.0
udca.trial.6EVHFIABTJT17	-0.1672264667167178	-0.3825814262556241	-0.24598767572853084	-0.06865294220519381	11.6484356795	77.0
udca.trial.6FAFX66UV0D35	-0.09048885294053867	-0.02005162438849959	0.0010231585937671944	-0.006362310229966081	11.5606579745	87.0
udca.trial.6FZIWJ3X1XIHC	-0.043404948995742196	-0.16745284709393576	-0.12000834075207353	-0.07331643837969476	14.3278153105	130.0
udca.trial.6G32DIEHYT0JZ	-0.07602523875723018	0.16618743648670078	0.11405476777521904	0.013272414225695433	9.5778582365	63.0
udca.trial.6G8BLJ6318FGS	0.019603990219566828	-0.1460489331930082	-0.04514924312224104	0.05605012932078763	11.608264323499998	89.0
udca.trial.6GE8H1S604FHN	-0.008148817720152088	-0.17997537464213476	-0.1582720897573329	-0.0750366480894551	13.3575723635	105.0
udca.trial.6GWYLZDV9RQI9	-0.11158412049657367	-0.054321902922705244	-0.0896892289906929	-0.08005338802081859	10.1785216295	81.0
udca.trial.6HHMAKR9C1JTQ	-0.04633788726548328	0.2540967674370514	0.17718204332387577	-0.024459797231381804	11.2494790435	82.0
udca.trial.6HL10NLOTCNX0	-0.00984339804196579	-0.11267096877925073	-0.16081153335593637	-0.04988423725531283	12.8325094145	98.0
udca.trial.6HT1B9D7GMLT1	0.15186049454373315	0.146187326860806	0.11763980877021207	0.0322394863734586	12.962198743499998	104.0
udca.trial.6HV4QCIN50JO7	0.10967439732966658	0.0583756132763224	0.09956116581695247	0.08594504252025534	12.497793225499999	100.0
udca.trial.6IJRQSQFDJUPO	0.05516556754846415	0.07227726573464573	0.19866206735759878	0.06607391008537054	12.572516475499999	86.0
udca.trial.6IMKC8NMK5HFK	-0.10325720433407426	0.019067195367362604	-0.10237363974591955	-0.06708861089951997	10.885776653499999	67.0
udca.trial.6IP0YTI0FZ9MH	0.1279046493008102	0.12005243822180497	0.23182805457514039	0.06344401267771681	14.6368484785	111.0
udca.trial.6JER3PD8EFAE	0.24587401540005402	-0.16365998654133182	0.0658204276158186	0.09488024253729446	16.321913098499998	137.0
udca.trial.6K149B0DXE0PB	0.16445465489844882	0.1528138283811844	0.21404027108463247	0.057884254820794456	13.477712889500001	95.0
udca.trial.6K7OI0MRC6EDV	-0.1273687305899211	-0.16400605576285823	-0.06294374768297854	0.004861593583134814	10.281148826499999	70.0
udca.trial.6KBU3MUKJRDTW	0.06673467791461135	0.1425291632112936	0.23590596468890482	0.07734950323739083	13.6796966125	105.0
udca.trial.6KEL67UI4LWT4	0.16709764551678583	-0.06505258790245722	0.14686999522874528	0.08953577113508396	12.4952937705	93.0
udca.trial.6KME2JB0ADBE6	0.1932138039410556	-0.046273093854242046	0.08888295639474829	0.07946439501524312	15.421170610499999	117.0
udca.trial.6L1ZXE7TRQ93T	0.2579244300547247	0.04950609539235072	0.11239306928921144	0.062167501016621586	17.522108518499998	148.0
udca.trial.6LA07ZZCF06ZU	0.1303254257114857	-0.10007289198092895	-0.010829753565223815	-0.008110121313699339	12.6199519045	73.0
udca.trial.6LF9G0QXHFLWN	-0.0420931380033847	0.0256785634403675	-0.06624972117933972	-0.02430664449494756	10.7402601675	65.0
udca.trial.6LN9QMIG4PJSO	-0.07988463549664905	0.3198845152797797	0.15269950534033358	0.06504504847698657	8.8564851365	60.0
udca.trial.6MZBI93K0D74U	-0.15568674565392635	-0.2107749388106075	-0.36921919977479506	-0.14034652196622222	9.7978317725	82.0
udca.trial.6N2Q8BXZHOB84	-0.03602279434503646	0.1267200912797534	0.04228887421771357	-0.027520457705040184	11.5756789525	75.0
udca.trial.6N7XXHSAYCME9	0.025852769897881208	-0.05676823579133974	-0.18921847367936925	-0.05949591497016049	11.4343354335	72.0
udca.trial.6NO01K8LUNLWZ	-0.1037580434766134	-0.12608776786349954	-0.24995436358476358	-0.11115737252550628	11.2905149705	77.0
udca.trial.6NVYTB2UW6G2C	-0.07054081400034591	-0.23805892478969154	-0.16341730564290735	-0.022179687667431624	11.261973559500001	81.0
udca.trial.6OIL635J79T9M	-0.1133860297106596	-0.1242971158305881	-0.11171061312435317	-0.04991674300536565	11.760811351500001	92.0
udca.trial.6OK17ZAOFRDH3	0.06774759583737765	0.24591556099800557	0.14368146837605386	0.037507965425287434	12.314998823500002	79.0
udca.trial.6OOVPNG1OZUBH	-0.018838169940728646	-0.027307912890389308	0.012665153506601747	0.017772808877614052	11.6238486925	88.0
udca.trial.6PAT6DL5YFQ4E	0.22744004266690582	0.16804022854088652	0.2675815353900625	0.11024444210987981	15.6230735015	114.0
